%     X       Y           lat            lon
%     m       m           deg            deg
   347000 -1126000    79.15438729  -27.87224480
   348000 -1126000    79.15168842  -27.82578538
   349000 -1126000    79.14898247  -27.77934924
   350000 -1126000    79.14626946  -27.73293641
   351000 -1126000    79.14354937  -27.68654695
   352000 -1126000    79.14082223  -27.64018089
   353000 -1126000    79.13808803  -27.59383828
   354000 -1126000    79.13534678  -27.54751915
   355000 -1126000    79.13259848  -27.50122356
   356000 -1126000    79.12984315  -27.45495155
   357000 -1126000    79.12708079  -27.40870315
   358000 -1126000    79.12431139  -27.36247841
   359000 -1126000    79.12153498  -27.31627738
   360000 -1126000    79.11875155  -27.27010009
   361000 -1126000    79.11596110  -27.22394658
   362000 -1126000    79.11316365  -27.17781690
   363000 -1126000    79.11035921  -27.13171109
   364000 -1126000    79.10754776  -27.08562918
   365000 -1126000    79.10472933  -27.03957123
   366000 -1126000    79.10190391  -26.99353727
   367000 -1126000    79.09907152  -26.94752733
   368000 -1126000    79.09623215  -26.90154148
   369000 -1126000    79.09338582  -26.85557973
   370000 -1126000    79.09053253  -26.80964213
   371000 -1126000    79.08767228  -26.76372873
   372000 -1126000    79.08480508  -26.71783956
   373000 -1126000    79.08193094  -26.67197465
   374000 -1126000    79.07904985  -26.62613407
   375000 -1126000    79.07616184  -26.58031784
   376000 -1126000    79.07326690  -26.53452598
   377000 -1126000    79.07036503  -26.48875857
   378000 -1126000    79.06745625  -26.44301562
   379000 -1126000    79.06454056  -26.39729718
   380000 -1126000    79.06161796  -26.35160328
   381000 -1126000    79.05868847  -26.30593396
   382000 -1126000    79.05575208  -26.26028927
   383000 -1126000    79.05280881  -26.21466923
   384000 -1126000    79.04985865  -26.16907389
   385000 -1126000    79.04690161  -26.12350329
   386000 -1126000    79.04393771  -26.07795745
   387000 -1126000    79.04096694  -26.03243643
   388000 -1126000    79.03798931  -25.98694025
   389000 -1126000    79.03500483  -25.94146896
   390000 -1126000    79.03201350  -25.89602259
   391000 -1126000    79.02901533  -25.85060117
   392000 -1126000    79.02601032  -25.80520475
   393000 -1126000    79.02299848  -25.75983336
   394000 -1126000    79.01997982  -25.71448703
   395000 -1126000    79.01695434  -25.66916581
   396000 -1126000    79.01392204  -25.62386972
   397000 -1126000    79.01088294  -25.57859881
   398000 -1126000    79.00783704  -25.53335311
   399000 -1126000    79.00478434  -25.48813265
   400000 -1126000    79.00172485  -25.44293747
   401000 -1126000    78.99865858  -25.39776760
   402000 -1126000    78.99558553  -25.35262309
   403000 -1126000    78.99250571  -25.30750396
   404000 -1126000    78.98941912  -25.26241023
   405000 -1126000    78.98632576  -25.21734198
   406000 -1126000    78.98322566  -25.17229921
   407000 -1126000    78.98011880  -25.12728196
   408000 -1126000    78.97700521  -25.08229026
   409000 -1126000    78.97388487  -25.03732415
   410000 -1126000    78.97075781  -24.99238366
   411000 -1126000    78.96762401  -24.94746883
   412000 -1126000    78.96448350  -24.90257969
   413000 -1126000    78.96133628  -24.85771627
   414000 -1126000    78.95818234  -24.81287860
   415000 -1126000    78.95502171  -24.76806672
   416000 -1126000    78.95185438  -24.72328067
   417000 -1126000    78.94868036  -24.67852046
   418000 -1126000    78.94549965  -24.63378614
   419000 -1126000    78.94231227  -24.58907773
   420000 -1126000    78.93911821  -24.54439527
   421000 -1126000    78.93591749  -24.49973880
   422000 -1126000    78.93271010  -24.45510833
   423000 -1126000    78.92949607  -24.41050391
   424000 -1126000    78.92627538  -24.36592556
   425000 -1126000    78.92304805  -24.32137331
   426000 -1126000    78.91981409  -24.27684721
   427000 -1126000    78.91657349  -24.23234727
   428000 -1126000    78.91332627  -24.18787352
   429000 -1126000    78.91007243  -24.14342601
   430000 -1126000    78.90681198  -24.09900475
   431000 -1126000    78.90354492  -24.05460978
   432000 -1126000    78.90027126  -24.01024113
   433000 -1126000    78.89699100  -23.96589883
   434000 -1126000    78.89370416  -23.92158290
   435000 -1126000    78.89041073  -23.87729339
   436000 -1126000    78.88711073  -23.83303030
   437000 -1126000    78.88380416  -23.78879369
   438000 -1126000    78.88049102  -23.74458357
   439000 -1126000    78.87717132  -23.70039997
   440000 -1126000    78.87384507  -23.65624292
   441000 -1126000    78.87051227  -23.61211245
   442000 -1126000    78.86717294  -23.56800860
   443000 -1126000    78.86382707  -23.52393138
   444000 -1126000    78.86047467  -23.47988082
   445000 -1126000    78.85711574  -23.43585696
   446000 -1126000    78.85375030  -23.39185981
   447000 -1126000    78.85037836  -23.34788942
   448000 -1126000    78.84699990  -23.30394580
   449000 -1126000    78.84361495  -23.26002898
   450000 -1126000    78.84022351  -23.21613899
   451000 -1126000    78.83682558  -23.17227586
   452000 -1126000    78.83342117  -23.12843961
   453000 -1126000    78.83001029  -23.08463027
   454000 -1126000    78.82659294  -23.04084787
   455000 -1126000    78.82316913  -22.99709243
   456000 -1126000    78.81973886  -22.95336397
   457000 -1126000    78.81630214  -22.90966253
   458000 -1126000    78.81285898  -22.86598814
   459000 -1126000    78.80940938  -22.82234080
   460000 -1126000    78.80595336  -22.77872054
   461000 -1126000    78.80249090  -22.73512744
   462000 -1126000    78.79902203  -22.69156145
   463000 -1126000    78.79554675  -22.64802264
   464000 -1126000    78.79206505  -22.60451101
   465000 -1126000    78.78857696  -22.56102660
   466000 -1126000    78.78508248  -22.51756943
   467000 -1126000    78.78158160  -22.47413953
   468000 -1126000    78.77807435  -22.43073691
   469000 -1126000    78.77456072  -22.38736161
   470000 -1126000    78.77104072  -22.34401365
   471000 -1126000    78.76751435  -22.30069304
   472000 -1126000    78.76398163  -22.25739982
   473000 -1126000    78.76044256  -22.21413401
   474000 -1126000    78.75689714  -22.17089563
   475000 -1126000    78.75334538  -22.12768471
   476000 -1126000    78.74978730  -22.08450126
   477000 -1126000    78.74622288  -22.04134531
   478000 -1126000    78.74265214  -21.99821690
   479000 -1126000    78.73907510  -21.95511601
   480000 -1126000    78.73549174  -21.91204269
   481000 -1126000    78.73190208  -21.86899697
   482000 -1126000    78.72830613  -21.82597886
   483000 -1126000    78.72470388  -21.78298838
   484000 -1126000    78.72109535  -21.74002558
   485000 -1126000    78.71748055  -21.69709041
   486000 -1126000    78.71385948  -21.65418297
   487000 -1126000    78.71023214  -21.61130324
   488000 -1126000    78.70659854  -21.56845126
   489000 -1126000    78.70295869  -21.52562703
   490000 -1126000    78.69931260  -21.48283059
   491000 -1126000    78.69566027  -21.44006195
   492000 -1126000    78.69200170  -21.39732114
   493000 -1126000    78.68833690  -21.35460817
   494000 -1126000    78.68466589  -21.31192307
   495000 -1126000    78.68098866  -21.26926585
   496000 -1126000    78.67730522  -21.22663653
   497000 -1126000    78.67361558  -21.18403514
   498000 -1126000    78.66991975  -21.14146169
   499000 -1126000    78.66621772  -21.09891621
   500000 -1126000    78.66250951  -21.05639871
   501000 -1126000    78.65879513  -21.01390921
   502000 -1126000    78.65507457  -20.97144773
   503000 -1126000    78.65134785  -20.92901429
   504000 -1126000    78.64761497  -20.88660891
   505000 -1126000    78.64387593  -20.84423163
   506000 -1126000    78.64013076  -20.80188240
   507000 -1126000    78.63637944  -20.75956131
   508000 -1126000    78.63262199  -20.71726835
   509000 -1126000    78.62885841  -20.67500354
   510000 -1126000    78.62508871  -20.63276689
   511000 -1126000    78.62131290  -20.59055844
   512000 -1126000    78.61753098  -20.54837818
   513000 -1126000    78.61374295  -20.50622615
   514000 -1126000    78.60994883  -20.46410235
   515000 -1126000    78.60614862  -20.42200681
   516000 -1126000    78.60234233  -20.37993954
   517000 -1126000    78.59852996  -20.33790056
   518000 -1126000    78.59471152  -20.29588989
   519000 -1126000    78.59088702  -20.25390754
   520000 -1126000    78.58705646  -20.21195352
   521000 -1126000    78.58321984  -20.17002786
   522000 -1126000    78.57937718  -20.12813058
   523000 -1126000    78.57552849  -20.08626168
   524000 -1126000    78.57167375  -20.04442118
   525000 -1126000    78.56781300  -20.00260910
   526000 -1126000    78.56394622  -19.96082545
   527000 -1126000    78.56007343  -19.91907025
   528000 -1126000    78.55619463  -19.87734352
   529000 -1126000    78.55230982  -19.83564529
   530000 -1126000    78.54841903  -19.79397551
   531000 -1126000    78.54452224  -19.75233426
   532000 -1126000    78.54061948  -19.71072154
   533000 -1126000    78.53671073  -19.66913735
   534000 -1126000    78.53279602  -19.62758172
   535000 -1126000    78.52887534  -19.58605465
   536000 -1126000    78.52494871  -19.54455617
   537000 -1126000    78.52101612  -19.50308628
   538000 -1126000    78.51707759  -19.46164500
   539000 -1126000    78.51313312  -19.42023235
   540000 -1126000    78.50918272  -19.37884833
   541000 -1126000    78.50522639  -19.33749296
   542000 -1126000    78.50126415  -19.29616626
   543000 -1126000    78.49729599  -19.25486823
   544000 -1126000    78.49332192  -19.21359889
   545000 -1126000    78.48934196  -19.17235823
   546000 -1126000    78.48535609  -19.13114633
   547000 -1126000    78.48136435  -19.08996314
   548000 -1126000    78.47736672  -19.04880869
   549000 -1126000    78.47336321  -19.00768299
   302000 -1127000    79.25958420  -29.99899156
   303000 -1127000    79.25721126  -29.95156892
   304000 -1127000    79.25483100  -29.90416737
   305000 -1127000    79.25244345  -29.85678697
   306000 -1127000    79.25004860  -29.80942777
   307000 -1127000    79.24764645  -29.76208982
   308000 -1127000    79.24523703  -29.71477317
   309000 -1127000    79.24282032  -29.66747786
   310000 -1127000    79.24039633  -29.62020395
   311000 -1127000    79.23796508  -29.57295149
   312000 -1127000    79.23552656  -29.52572053
   313000 -1127000    79.23308077  -29.47851112
   314000 -1127000    79.23062774  -29.43132330
   315000 -1127000    79.22816745  -29.38415713
   316000 -1127000    79.22569991  -29.33701265
   317000 -1127000    79.22322514  -29.28988992
   318000 -1127000    79.22074313  -29.24278897
   319000 -1127000    79.21825389  -29.19570987
   320000 -1127000    79.21575742  -29.14865266
   321000 -1127000    79.21325374  -29.10161739
   322000 -1127000    79.21074284  -29.05460410
   323000 -1127000    79.20822473  -29.00761284
   324000 -1127000    79.20569941  -28.96064367
   325000 -1127000    79.20316690  -28.91369662
   326000 -1127000    79.20062719  -28.86677175
   327000 -1127000    79.19808030  -28.81986910
   328000 -1127000    79.19552622  -28.77298873
   329000 -1127000    79.19296496  -28.72613067
   330000 -1127000    79.19039653  -28.67929497
   331000 -1127000    79.18782093  -28.63248167
   332000 -1127000    79.18523816  -28.58569085
   333000 -1127000    79.18264824  -28.53892252
   334000 -1127000    79.18005117  -28.49217674
   335000 -1127000    79.17744695  -28.44545356
   336000 -1127000    79.17483559  -28.39875301
   337000 -1127000    79.17221709  -28.35207515
   338000 -1127000    79.16959146  -28.30542003
   339000 -1127000    79.16695871  -28.25878768
   340000 -1127000    79.16431883  -28.21217815
   341000 -1127000    79.16167184  -28.16559148
   342000 -1127000    79.15901774  -28.11902773
   343000 -1127000    79.15635654  -28.07248694
   344000 -1127000    79.15368824  -28.02596914
   345000 -1127000    79.15101284  -27.97947439
   346000 -1127000    79.14833035  -27.93300273
   347000 -1127000    79.14564079  -27.88655419
   348000 -1127000    79.14294414  -27.84012884
   349000 -1127000    79.14024042  -27.79372671
   350000 -1127000    79.13752964  -27.74734783
   351000 -1127000    79.13481179  -27.70099227
   352000 -1127000    79.13208689  -27.65466005
   353000 -1127000    79.12935494  -27.60835123
   354000 -1127000    79.12661594  -27.56206584
   355000 -1127000    79.12386991  -27.51580393
   356000 -1127000    79.12111684  -27.46956554
   357000 -1127000    79.11835674  -27.42335071
   358000 -1127000    79.11558961  -27.37715948
   359000 -1127000    79.11281548  -27.33099189
   360000 -1127000    79.11003432  -27.28484801
   361000 -1127000    79.10724617  -27.23872784
   362000 -1127000    79.10445101  -27.19263146
   363000 -1127000    79.10164885  -27.14655889
   364000 -1127000    79.09883971  -27.10051016
   365000 -1127000    79.09602358  -27.05448533
   366000 -1127000    79.09320047  -27.00848444
   367000 -1127000    79.09037039  -26.96250752
   368000 -1127000    79.08753334  -26.91655462
   369000 -1127000    79.08468933  -26.87062577
   370000 -1127000    79.08183836  -26.82472102
   371000 -1127000    79.07898044  -26.77884041
   372000 -1127000    79.07611557  -26.73298397
   373000 -1127000    79.07324377  -26.68715175
   374000 -1127000    79.07036503  -26.64134378
   375000 -1127000    79.06747936  -26.59556011
   376000 -1127000    79.06458677  -26.54980077
   377000 -1127000    79.06168727  -26.50406580
   378000 -1127000    79.05878085  -26.45835525
   379000 -1127000    79.05586752  -26.41266914
   380000 -1127000    79.05294729  -26.36700754
   381000 -1127000    79.05002017  -26.32137044
   382000 -1127000    79.04708616  -26.27575791
   383000 -1127000    79.04414527  -26.23016999
   384000 -1127000    79.04119750  -26.18460671
   385000 -1127000    79.03824286  -26.13906810
   386000 -1127000    79.03528135  -26.09355421
   387000 -1127000    79.03231298  -26.04806507
   388000 -1127000    79.02933776  -26.00260073
   389000 -1127000    79.02635568  -25.95716121
   390000 -1127000    79.02336676  -25.91174655
   391000 -1127000    79.02037101  -25.86635679
   392000 -1127000    79.01736842  -25.82099197
   393000 -1127000    79.01435901  -25.77565213
   394000 -1127000    79.01134278  -25.73033729
   395000 -1127000    79.00831973  -25.68504750
   396000 -1127000    79.00528987  -25.63978278
   397000 -1127000    79.00225321  -25.59454319
   398000 -1127000    78.99920976  -25.54932873
   399000 -1127000    78.99615951  -25.50413949
   400000 -1127000    78.99310247  -25.45897545
   401000 -1127000    78.99003866  -25.41383667
