% site name: KUAQ
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.6660   -27.9     3.0    31.4     1.9   -33.3     1.5
2010.6690   -28.7     3.0    31.4     1.9   -32.4     1.5
2010.6720   -23.1     3.0    31.6     1.9   -31.9     1.5
2010.6741   -25.0     3.0    31.5     1.9   -32.5     1.5
2010.6770   -27.1     3.0    31.8     1.9   -32.7     1.5
2010.6800   -31.1     3.0    30.9     1.9   -33.2     1.5
2010.6823   -26.2     3.0    31.2     1.9   -32.6     1.5
2010.6850   -28.1     3.0    29.4     1.9   -30.6     1.5
2010.6880   -16.9     3.1    31.2     1.9   -33.6     1.6
2010.6910   -29.6     3.0    31.0     1.9   -30.4     1.5
2010.6933   -29.9     3.0    31.2     1.9   -32.2     1.5
2010.6960   -27.9     3.0    31.8     1.9   -30.9     1.5
2010.6990   -37.0     3.0    32.6     1.9   -31.3     1.5
2010.7020   -26.9     3.0    29.3     1.9   -29.7     1.5
2010.7043   -28.3     3.2    31.0     2.0   -29.3     1.6
2010.7070   -24.0     3.0    31.1     1.9   -29.6     1.5
2010.7100   -26.5     3.0    29.5     1.9   -30.0     1.5
2010.7130   -25.2     3.0    30.0     1.9   -29.0     1.5
2010.7153   -23.4     3.0    30.7     1.9   -29.3     1.5
2010.7180   -26.9     3.0    29.6     1.9   -30.0     1.5
2010.7210   -27.1     3.0    31.6     1.9   -29.0     1.5
2010.7240   -28.8     3.1    30.1     1.9   -29.9     1.6
2010.7261   -24.0     3.0    30.7     1.9   -28.0     1.5
2010.7290   -20.1     3.0    30.2     1.9   -29.1     1.5
2010.7320   -22.7     3.3    30.0     2.0   -28.8     1.6
2010.7343   -26.7     3.0    30.3     1.9   -29.2     1.5
2010.7371   -29.9     3.1    29.8     1.9   -31.3     1.6
2010.7400   -24.0     3.2    29.5     1.9   -30.0     1.5
2010.7430   -32.1     3.0    29.4     1.9   -30.4     1.5
2010.7453   -22.4     3.0    30.5     1.9   -28.7     1.5
2010.7480   -24.5     3.0    30.2     1.9   -29.3     1.5
2010.7510   -25.3     3.0    30.5     1.9   -29.4     1.5
2010.7540   -23.0     3.0    31.0     1.9   -30.9     1.5
2010.7591   -22.7     3.0    30.8     1.9   -30.3     1.5
2010.7620   -20.3     3.0    30.1     1.9   -29.6     1.5
2010.7650   -22.0     3.1    31.6     1.9   -29.2     1.6
