% site name: SRMP
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6840   -54.7     3.3    61.6     1.9   -28.5     1.9
2008.6870   -49.7     3.4    62.0     1.9   -29.8     2.0
2008.6893   -49.4     3.3    61.7     1.8   -29.4     1.9
2008.6920   -52.1     3.3    63.8     1.8   -28.3     1.8
2008.6950   -49.9     3.2    62.0     1.8   -28.5     1.9
2008.6980   -49.9     3.2    63.1     1.8   -28.9     1.9
2008.7001   -51.7     3.1    63.5     1.8   -28.1     1.9
2008.7030   -46.3     3.1    62.2     1.8   -27.4     1.9
2008.7060   -49.9     3.3    63.4     1.8   -28.5     1.8
2008.7083   -49.4     3.3    63.3     1.8   -28.6     1.9
2008.7111   -50.3     3.3    63.1     1.9   -28.4     1.9
2008.7140   -46.9     3.3    62.0     1.9   -27.7     1.9
2008.7170   -52.7     3.3    62.3     1.8   -27.7     1.9
2008.7193   -46.1     3.3    62.8     1.8   -29.3     1.9
2008.7220   -46.4     3.3    62.3     1.8   -28.6     1.8
2008.7250   -44.5     3.3    62.1     1.8   -29.4     1.8
2008.7280   -50.9     3.3    62.2     1.8   -29.1     1.8
2008.7303   -54.1     3.3    63.3     1.8   -28.2     1.8
2008.7331   -49.2     3.3    63.8     1.8   -28.2     1.8
2008.7360   -51.1     3.3    63.4     1.8   -28.5     1.8
2008.7390   -49.7     3.3    63.3     1.8   -28.2     1.8
2008.7413   -48.3     3.3    62.3     1.8   -28.3     1.8
2008.7440   -48.0     3.3    61.8     1.8   -28.4     1.8
2008.7470   -49.2     3.3    63.4     1.8   -27.2     1.8
2008.7500   -46.5     3.3    62.0     1.8   -27.6     1.8
2008.7521   -48.8     3.4    62.8     1.9   -27.0     2.0
2008.7550   -44.1     3.5    64.2     1.9   -26.9     2.0
2008.7580   -45.0     3.5    62.6     1.9   -26.4     2.0
2008.7603   -44.7     3.5    63.7     1.9   -26.1     2.0
2008.7631   -44.7     3.3    62.5     1.8   -27.3     1.9
2008.7660   -44.9     3.3    63.6     1.8   -27.2     1.8
2008.7690   -45.4     3.3    63.3     1.8   -25.8     1.8
2008.7713   -48.1     3.3    63.2     1.8   -25.2     1.8
2008.7740   -46.9     3.1    61.3     1.8   -26.3     1.9
2008.7770   -45.8     3.2    61.4     1.8   -27.0     1.9
2008.7800   -44.5     3.3    60.8     1.8   -29.0     1.8
2008.7823   -45.3     3.3    63.2     1.8   -27.6     1.9
